,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
3165,197,sales,,0.661565468226,4,,medium,0.841706747233,Employed,3.0
3166,234,sales,,0.593556182837,3,,medium,0.905414904785,Employed,2.0
3167,132,product,,,2,,low,0.41545071048,Left,3.0
3168,254,sales,,0.889744627377,4,,low,0.844780002665,Left,5.0
3169,156,product,,0.538417289234,2,,medium,0.365554723869,Left,3.0
3170,109,product,,0.564453120411,5,,low,0.216417513469,Employed,4.0
3171,199,engineering,,0.64156598082,3,,low,0.440463161908,Employed,2.0
3172,111,IT,,,2,,low,0.794551767659,Employed,2.0
3173,235,admin,,0.774277906564,4,,medium,0.677098257691,Employed,3.0
3174,217,support,,0.954971789367,4,,medium,0.518890054463,Employed,2.0
3175,218,sales,,0.80006017978,5,,low,0.836390475145,Left,5.0
3176,219,sales,,0.476575751053,2,,low,0.413535844592,Employed,4.0
3177,206,product,,0.813837874194,2,,low,0.668706204515,Employed,5.0
3178,268,marketing,,0.659661449649,3,,high,0.753956442523,Employed,4.0
3179,224,finance,,0.421573666477,7,,medium,0.293154195487,Left,5.0
3180,282,,,1.0,6,,medium,0.0552261486779,Left,4.0
3181,142,management,,0.84418292212,3,,low,0.707196107151,Employed,3.0
3182,225,sales,,0.839220241185,4,,medium,0.96064300484,Employed,2.0
3183,146,support,,0.446706825183,2,,low,0.39617894575,Left,3.0
3184,136,IT,,0.533489061299,2,,medium,0.482500199342,Left,3.0
3185,226,sales,1.0,0.94837138304,2,,medium,0.660720119474,Employed,3.0
3186,131,support,1.0,0.432786409398,5,,medium,0.902913623107,Employed,5.0
3187,169,sales,,0.654863967803,3,,medium,0.592294427228,Employed,2.0
3188,125,sales,1.0,1.0,2,,low,0.467484065968,Employed,4.0
3189,273,sales,,0.685787784307,4,,medium,0.741971234294,Employed,3.0
3190,140,finance,,0.751615994354,4,,medium,0.191771957447,Employed,5.0
3191,189,sales,,0.934407744004,4,1.0,medium,0.915459522959,Employed,3.0
3192,140,support,,0.457324750185,2,,low,0.360822825844,Left,3.0
3193,184,,,1.0,5,,low,0.27130511869,Employed,5.0
3194,231,product,,0.704118233406,3,,low,0.857426754941,Employed,3.0
3195,134,support,,0.526204070328,2,,low,0.388992064689,Left,3.0
3196,249,engineering,,0.813769531616,5,,medium,0.532541755258,Left,4.0
3197,184,support,,0.582704218322,2,,low,0.761041405963,Employed,2.0
3198,111,management,,0.562903951894,2,,high,0.563831073088,Employed,2.0
3199,248,support,1.0,0.870304398975,2,,low,0.258558632714,Employed,6.0
3200,253,support,,,4,,low,0.987459181527,Employed,2.0
3201,186,product,,,3,,medium,0.807417645381,Employed,3.0
3202,131,IT,,0.736922997919,6,,medium,0.622656872342,Employed,5.0
3203,233,sales,,0.943767325178,4,,low,0.875601196737,Left,5.0
3204,279,engineering,,0.973559788849,6,,low,0.147721932837,Left,4.0
3205,219,engineering,,0.992352969718,5,,low,0.832635434849,Left,5.0
3206,244,,,0.803781947994,7,,medium,0.162268287966,Left,5.0
3207,147,engineering,1.0,0.513512855746,3,,low,0.782043729318,Employed,3.0
3208,180,finance,,0.796233980203,3,,high,0.611452382874,Employed,2.0
3209,272,support,,,4,,low,0.741072108328,Employed,2.0
3210,197,finance,,1.0,4,,high,0.797589049218,Employed,3.0
3211,160,support,,0.906541142975,3,,low,1.0,Employed,3.0
3212,253,engineering,,0.821717452054,4,,medium,0.858685037971,Employed,2.0
3213,217,finance,,0.50431705375,4,,medium,0.872484001784,Employed,8.0
3214,159,sales,,0.431369640001,2,,low,0.381058923388,Left,3.0
3215,282,support,,0.844232665074,7,,low,0.162283886636,Left,4.0
3216,227,engineering,,0.991310431533,5,,medium,0.865860604047,Left,5.0
3217,175,support,,0.468938476514,4,,medium,0.636890665612,Employed,3.0
3218,241,product,,0.927600440648,4,,medium,0.22024556808,Employed,6.0
3219,287,sales,,0.843958599548,2,,medium,0.599658459939,Employed,4.0
3220,145,product,,0.717586142082,3,,low,0.796654048619,Employed,2.0
3221,152,IT,1.0,0.709561163274,2,,low,0.475856678304,Employed,4.0
3222,152,support,,0.475072134475,5,,low,0.746740615454,Employed,5.0
3223,203,support,,0.889863863044,2,,medium,0.262727175389,Employed,3.0
3224,210,product,,,4,,low,0.600165084058,Employed,3.0
3225,224,sales,,0.622310219641,6,,medium,0.179338233422,Employed,3.0
3226,143,sales,,0.661765889127,3,,medium,0.598980815755,Employed,6.0
3227,154,product,,0.726418843859,5,,medium,0.495804660303,Employed,2.0
3228,190,engineering,1.0,0.584317329388,5,,medium,0.801886500434,Employed,2.0
3229,114,sales,,0.607869190662,5,,low,0.77021801905,Employed,4.0
3230,148,IT,,0.782345879433,3,,low,0.861152191332,Employed,3.0
3231,173,marketing,,0.82279238104,5,,low,0.635227185924,Employed,3.0
3232,254,sales,1.0,0.821957489943,2,,low,0.740526235948,Employed,2.0
3233,166,IT,,0.79680217569,3,,low,0.92356579804,Employed,2.0
3234,151,sales,,0.581149267877,3,,low,0.988210427494,Employed,2.0
3235,133,admin,,0.798835569711,3,,medium,0.715131336849,Employed,3.0
3236,183,sales,,0.866964735938,4,,medium,0.640429345739,Employed,2.0
3237,308,IT,1.0,0.953275032993,6,,low,0.0659090493312,Left,4.0
3238,218,information_technology,,0.968074063016,5,,low,0.609701983532,Employed,3.0
3239,147,engineering,,0.629086323293,4,,medium,0.782167152093,Employed,5.0
3240,166,sales,,0.66542498301,3,,low,0.615027211625,Employed,2.0
3241,136,engineering,1.0,0.495932411209,4,,low,0.929757854686,Employed,2.0
3242,159,sales,,0.512592117675,2,,low,0.342406998581,Left,3.0
3243,273,management,,0.836863688089,4,,low,0.802677365451,Left,5.0
3244,274,support,,0.468260116439,4,,medium,0.648240545909,Employed,2.0
3245,236,engineering,1.0,0.85067350944,3,,medium,0.598053990364,Employed,3.0
3246,256,IT,,0.76184557696,6,,low,0.122878420139,Left,4.0
3247,100,support,,0.832885726088,4,,medium,0.74127350989,Employed,6.0
3248,133,engineering,,0.542964234436,2,,low,0.375272194529,Left,3.0
3249,210,support,,0.978950078098,3,,low,0.725796349598,Employed,3.0
3250,135,finance,,0.581731894391,4,,medium,0.886299330497,Employed,10.0
3251,245,sales,,1.0,4,,low,0.752076232101,Left,5.0
3252,204,sales,,0.709981474458,5,,high,0.72411496923,Employed,3.0
3253,139,sales,,0.50824176522,4,,medium,0.783671897254,Employed,5.0
3254,160,sales,,0.829087154659,4,,low,0.259200215137,Employed,5.0
3255,205,sales,,0.880228156501,4,,low,0.946145573017,Employed,2.0
3256,210,sales,1.0,0.690577846461,4,,high,0.7329850799,Employed,2.0
3257,181,engineering,,0.696186124837,5,,low,0.891481262313,Employed,4.0
3258,180,support,,0.93335200109,4,,medium,0.684379923252,Employed,3.0
3259,113,IT,,0.624232926321,2,,low,0.53851451886,Employed,5.0
3260,248,sales,,0.798303248788,7,,medium,0.0800348119874,Left,4.0
3261,276,finance,1.0,0.818788224282,3,,low,0.311978189047,Employed,5.0
3262,271,support,,0.565602419115,3,,medium,1.0,Employed,3.0
3263,238,IT,,0.569069303638,3,,medium,0.682780312749,Employed,2.0
3264,239,sales,,0.622457904942,2,,low,0.32780239776,Employed,5.0
3265,224,support,,,4,,low,1.0,Employed,2.0
3266,192,product,,0.911656210624,4,,low,0.926858057735,Employed,2.0
3267,164,engineering,,0.648523200866,3,,low,0.533052774764,Employed,2.0
3268,244,support,,0.722456648599,4,,medium,0.498414557153,Employed,2.0
3269,163,engineering,,0.654659132509,4,,low,0.602212186727,Employed,3.0
3270,160,support,,0.604978866565,3,,medium,0.927801412855,Employed,10.0
3271,274,sales,,0.631304330722,4,,medium,0.541999225296,Employed,4.0
3272,112,sales,,0.611229774924,3,,high,1.0,Employed,2.0
3273,152,sales,,,3,,medium,0.522889999588,Employed,3.0
3274,272,sales,,0.854549174436,7,,medium,0.117950127264,Left,4.0
3275,197,IT,1.0,0.623027681083,5,,low,1.0,Employed,4.0
3276,231,IT,,0.85787606004,5,,low,0.851705515507,Left,5.0
3277,246,marketing,,0.51289589745,3,1.0,high,0.620938777178,Employed,2.0
3278,103,sales,,0.847029906197,6,,low,0.524897973965,Employed,4.0
3279,243,sales,1.0,0.594311637828,4,1.0,medium,0.812114810185,Employed,4.0
3280,201,engineering,,0.836899475668,6,,low,0.996646171616,Employed,4.0
3281,258,sales,,0.585262774599,4,,medium,0.659428617876,Employed,3.0
3282,219,support,,0.696306545728,3,,low,1.0,Employed,3.0
3283,218,sales,,0.867298506121,5,,low,0.717010476772,Employed,5.0
3284,186,engineering,1.0,0.521806162295,4,,medium,1.0,Employed,4.0
3285,170,support,,0.907779113245,5,,medium,0.905983324589,Employed,3.0
3286,219,sales,,0.717343222583,4,,medium,0.235715819534,Employed,5.0
3287,144,,,,2,,medium,0.366764825429,Left,3.0
3288,163,,,0.672048554405,4,1.0,medium,0.475332132921,Employed,8.0
3289,134,management,,0.721628324043,2,,high,0.626302277304,Employed,10.0
3290,248,support,1.0,0.721083153162,5,,low,0.981863177865,Employed,8.0
3291,232,engineering,,1.0,4,,medium,0.785830356717,Left,5.0
3292,208,engineering,,0.569835955823,5,,medium,0.751722824842,Employed,3.0
3293,114,product,,0.405539712249,6,,medium,0.345429837094,Employed,3.0
3294,175,sales,1.0,0.43699446756,5,,high,0.260560712693,Employed,2.0
3295,254,,,0.915323950873,6,,low,0.117942520699,Left,4.0
3296,143,engineering,,0.580673896591,2,,medium,0.459353675499,Left,3.0
3297,246,support,,0.8639068567,5,,medium,0.751866728506,Employed,2.0
3298,157,sales,,0.491065938831,2,,medium,0.413604450686,Left,3.0
3299,255,management,,0.780368383752,6,,low,0.14241475921,Left,4.0
3300,217,sales,,0.406805515006,3,,low,0.76706098849,Employed,2.0
3301,187,IT,1.0,0.921237811494,4,,low,0.809716917069,Employed,2.0
3302,137,engineering,,0.499012716025,2,,medium,0.504320493503,Left,3.0
3303,225,sales,,0.931599355093,3,,low,0.72622223515,Employed,2.0
3304,309,engineering,,0.908442529015,7,,low,0.103500455798,Left,4.0
3305,153,engineering,,0.364515898282,6,,low,0.864726132556,Employed,3.0
3306,239,sales,,0.875509427595,5,,low,0.817850968987,Left,5.0
3307,130,marketing,,0.463048788914,2,,low,0.401826435024,Left,3.0
3308,241,sales,,0.519807232419,5,,medium,0.70374669648,Employed,8.0
3309,137,marketing,,0.512137140978,2,,medium,0.389815324759,Left,3.0
3310,146,finance,,0.988837661075,4,,low,0.892639213719,Employed,3.0
3311,243,IT,1.0,0.900188840069,4,,medium,0.680543726415,Employed,5.0
3312,148,sales,1.0,0.449400253328,2,,medium,0.507648579541,Employed,2.0
3313,217,sales,,,3,,low,0.857459297292,Employed,3.0
3314,174,engineering,,0.36224786675,6,,medium,0.806541818296,Employed,3.0
3315,149,support,,0.563541567892,5,,low,0.693899042445,Employed,3.0
3316,257,engineering,,0.963915061223,5,,medium,0.91258931992,Left,5.0
3317,150,sales,,,3,,low,0.370603173087,Employed,3.0
3318,144,support,,0.485419093221,2,,low,0.369904308783,Left,3.0
3319,180,procurement,,0.613586336313,2,,low,0.430925218865,Employed,3.0
3320,226,engineering,1.0,0.868059473981,2,,medium,0.571175228105,Employed,2.0
3321,186,finance,,0.754264875994,5,,medium,0.390365270416,Employed,4.0
3322,153,support,,,2,,low,0.383779964599,Left,3.0
3323,135,sales,,,2,,medium,0.499392971167,Left,3.0
3324,154,marketing,,0.461210820246,3,,low,0.459949231131,Employed,3.0
3325,235,engineering,,0.94639885375,3,,medium,0.608787238825,Employed,2.0
3326,168,sales,,,4,,high,0.60206190247,Employed,2.0
3327,272,sales,,0.781833437588,4,,medium,0.937841767055,Employed,3.0
3328,132,IT,,0.720300040559,4,,medium,0.866303007493,Employed,4.0
3329,304,finance,,0.798287028745,6,,low,0.166046516946,Left,4.0
3330,234,sales,,,4,,medium,0.802785706053,Employed,3.0
3331,143,marketing,,,2,,low,0.335642614088,Left,3.0
3332,171,sales,,0.883570116705,5,,medium,0.668012640732,Employed,3.0
3333,201,sales,,0.978993475394,4,,medium,0.653242382545,Employed,2.0
3334,162,sales,,0.602547229324,5,,low,0.56315389474,Employed,3.0
3335,288,sales,,0.957168442073,7,,high,0.168122331556,Left,4.0
3336,202,support,1.0,0.672990215837,3,,medium,0.554851796218,Employed,3.0
3337,159,support,1.0,0.668281508481,2,,medium,0.840059936722,Employed,3.0
3338,177,engineering,,0.838009393976,4,,low,0.955254298538,Employed,6.0
3339,225,sales,,0.898963561539,5,,low,0.873672006889,Left,5.0
3340,190,engineering,,0.727375918491,4,,low,1.0,Employed,3.0
3341,176,product,,0.817513548476,6,,low,0.858304430429,Employed,3.0
3342,218,support,,0.575267223054,3,,medium,0.54642475124,Employed,3.0
3343,137,sales,,0.512044568138,2,,medium,0.466095571629,Left,3.0
3344,160,sales,,0.471790711117,2,,medium,0.406663823267,Left,3.0
3345,113,product,1.0,0.97295753173,6,,medium,0.754905041552,Employed,2.0
3346,240,sales,,0.796101346993,3,,low,0.845526486389,Employed,8.0
3347,204,support,,0.551448541387,5,,low,0.700764363783,Employed,3.0
3348,151,support,,0.610635460731,2,,low,0.46859963303,Left,3.0
3349,212,support,1.0,0.672173613255,3,,low,0.824919297946,Employed,3.0
3350,261,support,,0.805148818571,6,,low,0.0817660631807,Left,4.0
3351,169,support,,0.937253339075,3,,medium,0.508892490706,Employed,2.0
3352,245,sales,,0.76150123273,5,,medium,0.842107382694,Employed,3.0
3353,128,support,,0.416232051423,3,,medium,0.454643603905,Employed,3.0
3354,127,sales,,0.57533460412,2,,medium,0.450780601141,Left,3.0
3355,184,support,1.0,,3,,low,0.899982885294,Employed,3.0
3356,213,,,0.614004194582,5,,medium,0.870428127689,Employed,4.0
3357,172,sales,,0.849636773076,3,,medium,0.926719174126,Employed,3.0
3358,253,finance,,0.70162329595,5,,medium,0.497314614486,Employed,2.0
3359,145,engineering,1.0,0.437283721513,4,,high,0.24600342432,Employed,3.0
3360,253,management,,0.51925212406,4,1.0,high,0.687204364616,Employed,10.0
3361,268,support,,0.953886404648,6,,low,0.169062882742,Left,4.0
3362,134,sales,,0.553744054449,2,,low,0.404223935765,Left,3.0
3363,263,finance,,0.97150997611,3,,medium,0.651295049033,Employed,3.0
3364,257,marketing,1.0,0.572691914556,4,,low,0.58118006538,Employed,3.0
3365,180,engineering,1.0,0.758997472894,2,,low,0.600727962803,Employed,2.0
3366,229,management,1.0,0.953435397477,4,,medium,0.786866741939,Left,5.0
3367,167,engineering,1.0,0.70660511275,4,,low,0.745862557015,Employed,3.0
3368,143,,,0.460103737743,2,,low,0.480992804476,Left,3.0
3369,195,support,,0.666340900964,5,,low,0.880002560721,Left,6.0
3370,243,support,1.0,,5,,high,0.928535858352,Employed,3.0
3371,129,support,,0.766080083676,3,,medium,0.551035411963,Employed,3.0
3372,251,support,,0.910115568194,3,,low,0.683897402079,Employed,3.0
3373,189,sales,,0.550662242615,3,,medium,0.740641865179,Employed,2.0
3374,205,sales,,,3,,low,0.740161966735,Employed,3.0
3375,165,engineering,,,4,,low,0.53241926332,Employed,3.0
3376,137,engineering,1.0,,5,,medium,0.488533987041,Employed,3.0
3377,305,engineering,,0.881748111202,7,,medium,0.13905919832,Left,4.0
3378,291,,,0.622736109619,6,,medium,0.192475949728,Left,5.0
3379,195,engineering,,0.668264651355,6,1.0,medium,0.702553151471,Employed,3.0
3380,194,sales,,0.441716263366,2,,low,0.475403103616,Employed,2.0
3381,285,sales,,0.880133560237,6,,medium,0.163842320822,Left,4.0
3382,257,marketing,,0.932689768754,3,,medium,1.0,Employed,2.0
3383,150,sales,,0.425016975566,2,,low,0.481674513251,Left,3.0
3384,243,support,,0.970097611791,5,,medium,0.80848256214,Left,5.0
3385,148,sales,,0.507019828624,2,,low,0.373005226856,Left,3.0
3386,156,management,,0.454040957626,2,,medium,0.40014531678,Left,3.0
3387,171,support,,0.918548621628,5,,low,0.747619533463,Employed,3.0
3388,183,IT,,0.92767894489,5,,medium,0.221091509024,Employed,6.0
3389,129,support,,0.57034029282,2,,medium,0.45338288328,Left,3.0
3390,255,management,,0.472974446085,4,,high,0.98418634218,Employed,2.0
3391,159,sales,,0.620481361756,4,,medium,0.932422083992,Employed,3.0
3392,306,product,,0.758139442659,7,,medium,0.113453505318,Left,4.0
3393,270,support,,0.844484052787,3,,high,0.700205791762,Employed,3.0
3394,200,engineering,,0.524741357223,5,,low,0.248210492875,Employed,5.0
3395,181,engineering,,0.757627687668,3,,high,0.604216970707,Employed,4.0
3396,203,sales,,0.82876283925,3,,low,0.825051361092,Employed,2.0
3397,151,support,,0.928113840839,3,,medium,0.58880142343,Employed,4.0
3398,240,product,,0.786118412585,4,,low,0.493712132761,Employed,4.0
3399,184,marketing,,0.774064683809,4,,low,0.67749674175,Employed,3.0
3400,219,marketing,,0.923462889595,5,,low,0.879531276095,Left,5.0
3401,219,engineering,1.0,0.971985137422,5,,low,0.883181832253,Left,6.0
3402,141,sales,1.0,,6,,low,0.223459850232,Employed,3.0
3403,184,sales,,0.531924133481,3,,low,0.541558677871,Employed,3.0
3404,254,marketing,1.0,0.772466755393,3,,medium,0.694832693973,Employed,4.0
3405,279,marketing,,0.584973125226,5,,medium,0.287400598497,Employed,4.0
3406,208,sales,,0.533158245585,3,,medium,0.758918210497,Employed,2.0
3407,217,support,,0.558808826764,4,,low,0.876291157038,Employed,4.0
3408,236,engineering,1.0,0.818888553895,3,,medium,0.545368186085,Employed,3.0
3409,155,support,1.0,0.360585167057,2,,medium,0.703439602933,Employed,5.0
3410,206,,,0.914276593785,4,,medium,0.813047236722,Left,4.0
3411,136,sales,,0.98219734633,4,,low,0.612492427743,Employed,4.0
3412,257,sales,,0.971010592322,5,,low,0.829357241284,Left,6.0
3413,122,sales,,0.388884100597,5,,low,0.691945261226,Employed,4.0
3414,307,support,,0.930352343292,7,,low,0.117907387332,Left,4.0
3415,308,,,0.899341214169,7,,medium,0.0871585288057,Left,5.0
3416,191,management,,0.379582421402,5,,medium,0.253876740728,Employed,5.0
3417,197,engineering,,0.843571647046,2,,low,0.536671000163,Employed,4.0
3418,265,support,,0.561508643685,3,,low,0.493029657986,Employed,3.0
3419,143,engineering,,0.530645163808,2,,low,0.45533670905,Left,3.0
3420,266,product,,0.451944723925,3,,medium,0.816306868589,Employed,2.0
3421,252,finance,,0.967985551748,4,,low,0.598161119962,Employed,4.0
3422,239,marketing,,,4,,medium,0.723296769738,Employed,3.0
3423,211,engineering,1.0,0.474510552114,4,,low,0.924108551709,Employed,2.0
3424,210,sales,,0.568668887521,5,,low,0.837686396315,Employed,3.0
3425,166,marketing,,0.741342256574,3,,medium,0.737813822801,Employed,2.0
3426,242,marketing,,0.510714052538,5,,medium,0.0854244678637,Employed,4.0
3427,239,marketing,,1.0,5,,low,0.830907455696,Left,6.0
3428,239,support,,,2,,high,0.560690060996,Employed,3.0
3429,280,procurement,,0.811592689134,5,,low,0.17643896276,Employed,4.0
3430,180,marketing,1.0,0.527485899612,3,,low,0.531527930711,Employed,3.0
3431,130,sales,,0.489324141043,4,,high,0.533557417292,Employed,10.0
3432,251,sales,,0.877663944557,3,,medium,0.611638738744,Employed,10.0
3433,134,product,,0.490813701741,2,,medium,0.395663256637,Left,3.0
3434,159,IT,,0.881314721532,3,,low,0.943467166928,Employed,3.0
3435,144,engineering,,0.626175569021,5,,low,0.777787806172,Employed,3.0
3436,212,sales,,0.755822963772,3,,low,0.692572224189,Employed,3.0
3437,286,support,,0.394913750697,4,,low,0.19216505498,Employed,3.0
3438,266,marketing,1.0,,3,,low,0.76811677458,Employed,3.0
3439,157,engineering,,0.778415680775,3,,high,0.697101983375,Employed,3.0
3440,147,engineering,,0.955578973976,4,,low,0.857820811117,Employed,2.0
3441,166,sales,,0.549594100966,4,,low,0.276286362478,Employed,5.0
3442,133,engineering,,0.533301956317,5,,low,0.95216189102,Employed,3.0
3443,203,sales,,0.818515250441,5,,medium,0.199285806843,Employed,5.0
3444,253,management,,0.725845255031,3,,high,0.654405103662,Employed,3.0
3445,190,sales,,0.687344263005,5,,medium,0.236407266716,Employed,4.0
3446,164,sales,,0.809202151465,4,,low,0.836901146402,Employed,2.0
3447,142,,,,2,,medium,0.425656909108,Left,3.0
3448,254,sales,,0.781635275159,4,,low,0.663140106932,Employed,4.0
3449,164,sales,,,5,,medium,0.147774519236,Employed,3.0
3450,229,management,,1.0,5,,low,0.773478839158,Left,5.0
3451,223,sales,,,4,,low,0.518087095221,Employed,3.0
3452,182,engineering,,0.712268600786,3,,low,0.882989921856,Left,4.0
